eval_loss,eval_mIoU,eval_recall,eval_precision,eval_f1,eval_iou,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.40632691979408264,0.7222144603729248,0.8146268129348755,0.8239332437515259,0.819193959236145,0.5008378028869629,0.9466127157211304,15.9105,63.48,0.566,1.0
0.24809803068637848,0.7494938373565674,0.8359549045562744,0.8473246693611145,0.8415208458900452,0.5484963059425354,0.9533000588417053,15.758,64.095,0.571,2.0
0.1919468641281128,0.7604873180389404,0.8469704389572144,0.8535715937614441,0.8502320051193237,0.5681833028793335,0.955552339553833,15.9861,63.18,0.563,3.0
0.17314106225967407,0.7654023170471191,0.8414106965065002,0.8675169944763184,0.8538655042648315,0.5755985975265503,0.9577714800834656,15.9074,63.492,0.566,4.0
0.14164240658283234,0.773371696472168,0.8412309885025024,0.8812540769577026,0.8598724603652954,0.5889352560043335,0.9602132439613342,16.0039,63.11,0.562,5.0
0.1355016678571701,0.7790354490280151,0.8498588800430298,0.8801708817481995,0.8642351627349854,0.5995530486106873,0.9609434604644775,16.0069,63.098,0.562,6.0
0.12696804106235504,0.7800089716911316,0.8449687957763672,0.8878886699676514,0.8648791909217834,0.600604236125946,0.9617483019828796,16.2178,62.277,0.555,7.0
0.1349399983882904,0.7819684743881226,0.8682689070701599,0.8651103973388672,0.8666811585426331,0.6066936254501343,0.959888756275177,16.0326,62.997,0.561,8.0
0.12684325873851776,0.7865533828735352,0.8699398040771484,0.8701761960983276,0.8700579404830933,0.6145957708358765,0.9610856175422668,16.0512,62.924,0.561,9.0
0.12644587457180023,0.7881815433502197,0.8691308498382568,0.8733617663383484,0.8712313175201416,0.6172491312026978,0.9616431593894958,16.0936,62.758,0.559,10.0
